Line_Item_Id,Transaction_Id,Date,Customer_Id,Loyalty_Member,Product_Id,Product_Name,Category,Brand,Unit_Price,Quantity,Line_Total,Discount_Applied,Net_Amount,Payment_Method,Cashier_Id
LI019494,TXN14084,25-01-2026,C0029,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP03
LI019495,TXN14085,2026-01-25,C0015,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,Cash,EMP03
LI019496,TXN14085,2026-01-25,C0015,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,Cash,EMP04
LI019497,TXN14085,2026-01-25,C0015,FALSE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,Cash,EMP03
LI019498,TXN14085,2026-01-25,C0015,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,4,840,0,840,Cash,EMP03
LI019499,TXN14085,2026-01-25,C0015,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,Cash,EMP02
LI019500,TXN14085,2026-01-25,C0015,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,4,152,0,152,Cash,EMP03
LI019501,TXN14085,2026-01-25,C0015,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,UPI,EMP01
LI019502,TXN14085,2026-01-25,C0015,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,3,285,0,285,UPI,EMP02
LI019503,TXN14086,25-01-2026,C0002,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP04
LI019504,TXN14086,25-01-2026,C0002,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,3.6,68.4,UPI,EMP04
LI019505,TXN14086,25-01-2026,C0002,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP02
LI019506,TXN14086,25-01-2026,C0002,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,3.6,68.4,UPI,EMP01
LI019507,TXN14087,25-01-2026,C0029,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,3,186,9.3,176.7,UPI,EMP04
LI019508,TXN14087,25-01-2026,C0029,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,4,128,6.4,121.6,UPI,EMP04
LI019509,TXN14087,25-01-2026,C0029,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,9.5,180.5,Cash,EMP01
LI019510,TXN14087,25-01-2026,C0029,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,Cash,EMP02
LI019511,TXN14087,25-01-2026,C0029,TRUE,P029,Potato 1kg,Vegetables,Fresh,34,1,34,1.7,32.3,Cash,EMP03
LI019512,TXN14088,2026-01-25,C0115,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,3,114,0,114,Cash,EMP03
LI019513,TXN14088,2026-01-25,C0115,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,Cash,EMP02
LI019514,TXN14088,2026-01-25,C0115,FALSE,P018,Garam Masala 50g,Spices,Everest,42,4,168,0,168,UPI,EMP02
LI019515,TXN14089,2026-01-25,C0018,FALSE,P013,Butter 100g,Dairy,Amul,58,2,116,0,116,UPI,EMP03
LI019516,TXN14090,2026-01-25,C0077,FALSE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,UPI,EMP02
LI019517,TXN14090,2026-01-25,C0077,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,2,356,0,356,UPI,EMP03
LI019518,TXN14090,2026-01-25,C0077,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,UPI,EMP02
LI019519,TXN14090,2026-01-25,C0077,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,UPI,EMP03
LI019520,TXN14090,2026-01-25,C0077,FALSE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,UPI,EMP03
LI019521,TXN14090,2026-01-25,C0077,FALSE,P030,Banana 1 dozen,Fruits,Fresh,55,1,55,0,55,Cash,EMP04
LI019522,TXN14090,2026-01-25,C0077,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,Cash,EMP01
LI019523,TXN14090,2026-01-25,C0077,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,Cash,EMP03
LI019524,TXN14090,2026-01-25,C0077,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Cash,EMP02
LI019525,TXN14090,2026-01-25,C0077,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,UPI,EMP01
LI019526,TXN14090,2026-01-25,C0077,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,UPI,EMP03
LI019527,TXN14090,2026-01-25,C0077,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Cash,EMP02
LI019528,TXN14091,25-01-2026,C0064,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,2,470,23.5,446.5,UPI,EMP01
LI019529,TXN14091,25-01-2026,C0064,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,4,220,0,220,UPI,EMP02
LI019530,TXN14091,25-01-2026,C0064,TRUE,P030,Banana 1 dozen,Fruits,Fresh,51,1,51,0,51,Cash,EMP02
LI019531,TXN14092,2026-01-25,C0101,FALSE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,UPI,EMP04
LI019532,TXN14092,2026-01-25,C0101,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP04
LI019533,TXN14092,2026-01-25,C0101,FALSE,P029,Potato 1kg,Vegetables,Fresh,37,1,37,0,37,UPI,EMP03
LI019534,TXN14093,25-01-2026,C0042,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP03
LI019535,TXN14093,25-01-2026,C0042,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,3,186,0,186,Cash,EMP02
LI019536,TXN14093,25-01-2026,C0042,TRUE,P017,Coriander Powder 100g,Spices,Local,28,4,112,0,112,Cash,EMP02
LI019537,TXN14093,25-01-2026,C0042,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,1.6,30.4,Cash,EMP01
LI019538,TXN14093,25-01-2026,C0042,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,2,190,9.5,180.5,Cash,EMP03
LI019539,TXN14094,2026-01-25,C0068,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,4,128,0,128,Cash,EMP02
LI019540,TXN14094,2026-01-25,C0068,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Cash,EMP04
LI019541,TXN14094,2026-01-25,C0068,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,2,336,0,336,Cash,EMP04
LI019542,TXN14094,2026-01-25,C0068,FALSE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP03
LI019543,TXN14095,25-01-2026,C0037,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,2,336,0,336,UPI,EMP02
LI019544,TXN14096,2026-01-25,C0035,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,UPI,EMP03
LI019545,TXN14096,2026-01-25,C0035,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,2,124,0,124,Cash,EMP02
LI019546,TXN14096,2026-01-25,C0035,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP04
LI019547,TXN14096,2026-01-25,C0035,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,2,76,0,76,UPI,EMP03
LI019548,TXN14097,25-01-2026,C0051,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,UPI,EMP01
LI019549,TXN14097,25-01-2026,C0051,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,4,192,9.6,182.4,UPI,EMP02
LI019550,TXN14098,25-01-2026,C0011,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP03
LI019551,TXN14098,25-01-2026,C0011,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP01
LI019552,TXN14098,25-01-2026,C0011,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Cash,EMP02
LI019553,TXN14099,2026-01-25,C0025,FALSE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,Cash,EMP03
LI019554,TXN14099,2026-01-25,C0025,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,UPI,EMP01
LI019555,TXN14099,2026-01-25,C0025,FALSE,P028,Onion 1kg,Vegetables,Fresh,42,1,42,0,42,UPI,EMP03
LI019556,TXN14099,2026-01-25,C0025,FALSE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,UPI,EMP04
LI019557,TXN14099,2026-01-25,C0025,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,UPI,EMP01
LI019558,TXN14100,25-01-2026,C0045,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,1,145,0,145,Card,EMP01
LI019559,TXN14100,25-01-2026,C0045,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,2,76,0,76,Card,EMP01
LI019560,TXN14100,25-01-2026,C0045,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,8.4,159.6,Card,EMP02
LI019561,TXN14100,25-01-2026,C0045,TRUE,P027,Tomato 1kg,Vegetables,Fresh,36,1,36,0,36,UPI,EMP01
LI019562,TXN14100,25-01-2026,C0045,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,0,95,Cash,EMP03
LI019563,TXN14100,25-01-2026,C0045,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,14.5,275.5,UPI,EMP04
LI019564,TXN14101,25-01-2026,C0038,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,UPI,EMP03
LI019565,TXN14101,25-01-2026,C0038,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP04
LI019566,TXN14101,25-01-2026,C0038,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,UPI,EMP03
LI019567,TXN14101,25-01-2026,C0038,TRUE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,UPI,EMP01
LI019568,TXN14102,25-01-2026,C0057,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,Cash,EMP02
LI019569,TXN14102,25-01-2026,C0057,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,3,504,0,504,UPI,EMP01
LI019570,TXN14102,25-01-2026,C0057,TRUE,P027,Tomato 1kg,Vegetables,Fresh,34,1,34,0,34,Cash,EMP02
LI019571,TXN14102,25-01-2026,C0057,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Card,EMP03
LI019572,TXN14102,25-01-2026,C0057,TRUE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Cash,EMP04
LI019573,TXN14103,2026-01-25,C0031,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP02
LI019574,TXN14103,2026-01-25,C0031,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP03
LI019575,TXN14103,2026-01-25,C0031,FALSE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,Cash,EMP02
LI019576,TXN14103,2026-01-25,C0031,FALSE,P011,Curd 400g,Dairy,Aavin,35,2,70,0,70,Cash,EMP04
LI019577,TXN14104,25-01-2026,C0057,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP04
LI019578,TXN14104,25-01-2026,C0057,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,2,470,0,470,Cash,EMP03
LI019579,TXN14104,25-01-2026,C0057,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,Cash,EMP03
LI019580,TXN14105,25-01-2026,C0033,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,1.6,30.4,Cash,EMP03
LI019581,TXN14105,25-01-2026,C0033,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,5.75,109.25,UPI,EMP03
LI019582,TXN14105,25-01-2026,C0033,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,3,534,0,534,UPI,EMP02
LI019583,TXN14105,25-01-2026,C0033,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,Card,EMP02
LI019584,TXN14105,25-01-2026,C0033,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,UPI,EMP01
LI019585,TXN14105,25-01-2026,C0033,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,Cash,EMP04
LI019586,TXN14106,25-01-2026,C0038,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP02
LI019587,TXN14106,25-01-2026,C0038,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,UPI,EMP03
LI019588,TXN14107,25-01-2026,C0023,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,3,186,0,186,UPI,EMP01
LI019589,TXN14107,25-01-2026,C0023,TRUE,P027,Tomato 1kg,Vegetables,Fresh,37,4,148,7.4,140.6,Cash,EMP02
LI019590,TXN14107,25-01-2026,C0023,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,3,96,0,96,Cash,EMP01
LI019591,TXN14107,25-01-2026,C0023,TRUE,P028,Onion 1kg,Vegetables,Fresh,46,1,46,0,46,UPI,EMP01
LI019592,TXN14107,25-01-2026,C0023,TRUE,P030,Banana 1 dozen,Fruits,Fresh,60,1,60,0,60,UPI,EMP04
LI019593,TXN14107,25-01-2026,C0023,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP03
LI019594,TXN14108,25-01-2026,C0085,TRUE,P027,Tomato 1kg,Vegetables,Fresh,41,3,123,0,123,Cash,EMP02
LI019595,TXN14109,25-01-2026,C0033,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,1.6,30.4,UPI,EMP03
LI019596,TXN14109,25-01-2026,C0033,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Cash,EMP01
LI019597,TXN14109,25-01-2026,C0033,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,4,380,19,361,UPI,EMP01
LI019598,TXN14110,25-01-2026,C0061,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,4,580,29,551,Cash,EMP01
LI019599,TXN14110,25-01-2026,C0061,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Card,EMP01
LI019600,TXN14110,25-01-2026,C0061,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,Card,EMP02
LI019601,TXN14110,25-01-2026,C0061,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,10.5,199.5,Card,EMP04
LI019602,TXN14110,25-01-2026,C0061,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,4,192,0,192,Cash,EMP01
LI019603,TXN14111,25-01-2026,C0011,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,3,96,4.8,91.2,Cash,EMP03
LI019604,TXN14111,25-01-2026,C0011,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,2,230,0,230,UPI,EMP02
LI019605,TXN14111,25-01-2026,C0011,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,UPI,EMP02
LI019606,TXN14111,25-01-2026,C0011,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP01
LI019607,TXN14112,25-01-2026,C0016,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,Cash,EMP02
LI019608,TXN14112,25-01-2026,C0016,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,Card,EMP04
LI019609,TXN14112,25-01-2026,C0016,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,Card,EMP04
LI019610,TXN14112,25-01-2026,C0016,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,UPI,EMP02
LI019611,TXN14113,2026-01-25,C0003,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP02
LI019612,TXN14113,2026-01-25,C0003,FALSE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP02
LI019613,TXN14113,2026-01-25,C0003,FALSE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Cash,EMP02
LI019614,TXN14113,2026-01-25,C0003,FALSE,P028,Onion 1kg,Vegetables,Fresh,41,2,82,0,82,UPI,EMP01
LI019615,TXN14113,2026-01-25,C0003,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,UPI,EMP04
LI019616,TXN14113,2026-01-25,C0003,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Cash,EMP04
LI019617,TXN14113,2026-01-25,C0003,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,4,460,0,460,Cash,EMP03
LI019618,TXN14114,25-01-2026,C0002,TRUE,P004,Urad Dal 500g,Staples,Local,72,5,360,0,360,UPI,EMP02
LI019619,TXN14114,25-01-2026,C0002,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,Cash,EMP03
LI019620,TXN14114,25-01-2026,C0002,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,2,124,6.2,117.8,UPI,EMP04
LI019621,TXN14114,25-01-2026,C0002,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,3.2,60.8,Cash,EMP02
LI019622,TXN14114,25-01-2026,C0002,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Card,EMP02
LI019623,TXN14114,25-01-2026,C0002,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,UPI,EMP04
LI019624,TXN14114,25-01-2026,C0002,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,2,570,0,570,Card,EMP01
LI019625,TXN14115,2026-01-25,C0018,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,0,705,Card,EMP03
LI019626,TXN14115,2026-01-25,C0018,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP02
LI019627,TXN14115,2026-01-25,C0018,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,0,190,Cash,EMP04
LI019628,TXN14115,2026-01-25,C0018,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,5,475,0,475,UPI,EMP03
LI019629,TXN14116,2026-01-25,C0013,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP02
LI019630,TXN14116,2026-01-25,C0013,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP02
LI019631,TXN14116,2026-01-25,C0013,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,3,534,0,534,Cash,EMP04
LI019632,TXN14116,2026-01-25,C0013,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,2,230,0,230,UPI,EMP03
LI019633,TXN14116,2026-01-25,C0013,FALSE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,Card,EMP02
LI019634,TXN14117,25-01-2026,C0062,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,UPI,EMP01
LI019635,TXN14117,25-01-2026,C0062,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,16.2,307.8,UPI,EMP01
LI019636,TXN14117,25-01-2026,C0062,TRUE,P029,Potato 1kg,Vegetables,Fresh,37,1,37,0,37,Cash,EMP02
LI019637,TXN14117,25-01-2026,C0062,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,Cash,EMP03
LI019638,TXN14117,25-01-2026,C0062,TRUE,P004,Urad Dal 500g,Staples,Local,72,3,216,0,216,Cash,EMP02
LI019639,TXN14118,25-01-2026,C0014,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,UPI,EMP02
LI019640,TXN14118,25-01-2026,C0014,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP01
LI019641,TXN14118,25-01-2026,C0014,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP04
LI019642,TXN14118,25-01-2026,C0014,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,UPI,EMP04
LI019643,TXN14118,25-01-2026,C0014,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Cash,EMP01
LI019644,TXN14118,25-01-2026,C0014,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,2,90,0,90,UPI,EMP03
LI019645,TXN14119,2026-01-25,C0003,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,0,290,Cash,EMP03
LI019646,TXN14119,2026-01-25,C0003,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,4,540,0,540,Cash,EMP01
LI019647,TXN14119,2026-01-25,C0003,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP03
LI019648,TXN14119,2026-01-25,C0003,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,2,64,0,64,UPI,EMP02
LI019649,TXN14119,2026-01-25,C0003,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,UPI,EMP03
LI019650,TXN14119,2026-01-25,C0003,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,2,110,0,110,Cash,EMP02
LI019651,TXN14120,25-01-2026,C0030,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP03
LI019652,TXN14120,25-01-2026,C0030,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,1.6,30.4,UPI,EMP04
LI019653,TXN14120,25-01-2026,C0030,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,2,356,0,356,UPI,EMP03
LI019654,TXN14120,25-01-2026,C0030,TRUE,P029,Potato 1kg,Vegetables,Fresh,29,2,58,0,58,UPI,EMP03
LI019655,TXN14120,25-01-2026,C0030,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,3,96,4.8,91.2,UPI,EMP02
LI019656,TXN14120,25-01-2026,C0030,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,0,95,Cash,EMP03
LI019657,TXN14121,25-01-2026,C0002,TRUE,P027,Tomato 1kg,Vegetables,Fresh,41,1,41,0,41,Card,EMP01
LI019658,TXN14121,25-01-2026,C0002,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,1.6,30.4,Cash,EMP03
LI019659,TXN14121,25-01-2026,C0002,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,0,324,UPI,EMP03
LI019660,TXN14121,25-01-2026,C0002,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,UPI,EMP01
LI019661,TXN14122,2026-01-25,C0018,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,Cash,EMP03
LI019662,TXN14122,2026-01-25,C0018,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,2,144,0,144,Cash,EMP02
LI019663,TXN14122,2026-01-25,C0018,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,4,1140,0,1140,UPI,EMP02
LI019664,TXN14122,2026-01-25,C0018,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP04
LI019665,TXN14122,2026-01-25,C0018,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,1,145,0,145,Cash,EMP01
LI019666,TXN14123,25-01-2026,C0039,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,3,144,0,144,UPI,EMP02
LI019667,TXN14123,25-01-2026,C0039,TRUE,P029,Potato 1kg,Vegetables,Fresh,32,1,32,0,32,UPI,EMP04
LI019668,TXN14123,25-01-2026,C0039,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,2,190,0,190,Cash,EMP02
LI019669,TXN14124,25-01-2026,C0061,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,Cash,EMP03
LI019670,TXN14124,25-01-2026,C0061,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Cash,EMP04
LI019671,TXN14124,25-01-2026,C0061,TRUE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,Cash,EMP01
LI019672,TXN14124,25-01-2026,C0061,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,UPI,EMP04
LI019673,TXN14125,25-01-2026,C0074,TRUE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Cash,EMP03
LI019674,TXN14125,25-01-2026,C0074,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,UPI,EMP01
LI019675,TXN14125,25-01-2026,C0074,TRUE,P018,Garam Masala 50g,Spices,Everest,42,2,84,0,84,Cash,EMP02
LI019676,TXN14125,25-01-2026,C0074,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,2,110,5.5,104.5,Cash,EMP04
LI019677,TXN14125,25-01-2026,C0074,TRUE,P011,Curd 400g,Dairy,Aavin,35,4,140,0,140,Cash,EMP04
LI019678,TXN14126,25-01-2026,C0010,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP04
LI019679,TXN14126,25-01-2026,C0010,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,1.6,30.4,UPI,EMP04
LI019680,TXN14126,25-01-2026,C0010,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,8.1,153.9,UPI,EMP02
LI019681,TXN14126,25-01-2026,C0010,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,Cash,EMP01
LI019682,TXN14126,25-01-2026,C0010,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,6.75,128.25,Card,EMP01
LI019683,TXN14126,25-01-2026,C0010,TRUE,P027,Tomato 1kg,Vegetables,Fresh,34,1,34,0,34,UPI,EMP03
LI019684,TXN14127,2026-01-25,C0004,FALSE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,UPI,EMP04
LI019685,TXN14127,2026-01-25,C0004,FALSE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,UPI,EMP02
LI019686,TXN14127,2026-01-25,C0004,FALSE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP03
LI019687,TXN14127,2026-01-25,C0004,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP02
LI019688,TXN14127,2026-01-25,C0004,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,UPI,EMP01
LI019689,TXN14127,2026-01-25,C0004,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,Cash,EMP02
